source,critic,review,title,year,region
IMDb,False,"If you are a sci-fi fan and are known with the Titanfall game series, this movie will be very surprising. It is yet another take on the 'ai will take over the world'. But since I am a big fan of the Titanfall series it was great to experience a movie that was set unintentionally in the world of Titanfall. Jennifer Lopez would not have been my first choice to star in this type of movie, but I have to say that I was pleasantly surprised by her acting. The relationship between ai and humans got very well portrayed by Jennifer. I even almost shed a tear in the end of the movie. Having said this, I would say that there is a lot of untapped potential. It was a good experience, but it could have been amazing with a more compelling story and build up. The story felt a bit cliché at moments but the CGI partly made up for this.",Atlas,2024,Western
IMDb,False,"**Movie Review: Atlas** Alright, let's talk about ""Atlas."" The graphics are absolutely banging, and the action scenes? Properly nailed it. You're on the edge of your seat, loving every punch and explosion. The storyline, though, is a bit meh. Nothing to write home about, really. Now, here's the kicker: Jennifer's acting. Blimey, it's a disaster. She's overacting like there's no tomorrow, and it just ruins the whole vibe. It's so over the top, you can't take any of the serious bits seriously. It's a real shame because everything else was looking pretty decent. So, in a nutshell, ""Atlas"" is a bit of a mixed bag. Great visuals and action, but the story's just alright, and Jennifer's performance? Total rubbish. If you're splashing out on a big project, make sure the acting doesn't muck it all up.",Atlas,2024,Western
IMDb,False,"A good idea was laid to waste by such poor acting. It was painful to watch Jenifer Lopez... ""pain"" (grimace) for the duration of the whole movie... walking as if she had a stick on her legs and back (apparently it is how a ""tough"" girl walks?) was there no other emotion for the whole movie? The whole environment felt like a game rather than a real life/alien environment. It felt hollow, empty, rushed, but lots effort to do... what? Why would you destroy a good story with kid gimmicks, frag fest and a horrible actress? Keep her to the rom com where she was ok? I am even struggling to put this together...",Atlas,2024,Western
IMDb,False,"I kept asking myself throughout the movie wether Jennifer Lopes character was adapted for her or if Jennifer Lopes adapted to the character. The story is that there is a war between humanity and a rogue AI. We get to follow Jennifer Lopes character attempting to destroy the rogue AI. There is a lot of dialogue between what is portraited as the good AI and Jennifer Lopes character and this is where the problem happen in my opinion. Her character is so immature, entitled and emotional that it ruins the movie. This is because it isnt believable that someone of high intellect would act like that and its just annoyying to watch. The dialogue between Jennifer Lopes character and the good AI also seems like an advertisement for AI because the movie is portraiting the good AI as a loyal human friend. The best part of the movie is Mark Strongs acting and character. He has a small role but does it well. The CGI is great and camera, music and sound is just fine. So you will experience some nice sci fi watching this. 6/10 For the CGI.",Atlas,2024,Western
IMDb,False,"Brad Peyton seems to be another one of these directors that Hollywood keeps throwing money at for mediocre formulaic movies, almost certainly written with AI now, trading on big star names & flashy soulless CGI. Jennifer Lopez is still just an average actor I hate to say, propped up by better actors around her. Using AI as a plot device has already been done so much better in movies since the 80's, but is now mostly just boring. It's easy to see all the movies Peyton is trying to pay homage to, but it's usually in the laziest way possible. The excessive time of Lopez alone in her mech suit, clearly just hours of her, green screen, & the director trying to come up with remotely interesting dialogue, is truly a test of endurance to watch. This movie will be forgotten within months.",Atlas,2024,Western
IMDb,False,"Why was Jennifer Lopez casted in this movie? But in the end she is not that bad. I am not sure why people are giving the movie a bad rating and saying its bad, first off the special effects are quit good, I just finish watching Parasyte the grey and those were bad effects. Lopez actually pulls it off, she is not like invincible or anything she uses her intelligence instead of her strength combine with Adam the mech they are a great team. Atlas is far better than Rebel Moon at least part 2, and is a great mech sci fin movie in the end its entertaining even with the 2 hour length. If you like sci fi and good FX give this movie a chance honest, I almost skip it due to all those bad reviews, its clearly not a 10 but it does not deserve a 1 and certainly not all the hate it getting.",Atlas,2024,Western
IMDb,False,"I just don't get what made a lot of people kept on hating J-Lo. Saying that she can't act, can't sing, bad hair, bad attitude, etc. And it affected their way of rating this movie. Their rating became subjective, not objective. I mean, I do know that she often acts like a diva on set. But as a reviewer of this movie, I'm gonna be objective. Unlike those morons with clouded judgment. Talking about her acting, it's on point. She really breathe the life into Atlas Shepherd. This movie is a combination of sci-fi and action movie. But it seemed to lean more on the action side. Personally I don't mind at all. Cause I enjoy both genre equally. The story is pretty straightforward and there is no major plot twist. And I think anyone can guess the twist at the end of the movie. It's pretty obvious. But still, it's a great movie, no matter what J-Lo's haters said. You'd be an idiot to miss this one. Especially if you're a fan of action or sci-fi movies.",Atlas,2024,Western
IMDb,False,"The writers latch onto a current concern: what happens if AI develops to a point where it decides it's time for us to go and it's bye-bye humanity. The special effects are good and I like imaginings of what the future will look like and what I will miss out on, unless maganuts destroy everything first. I assume most who decided to watch Atlas did so because they like a good sci-fi space opera and wanted to see how Jenny from the block is holding up. There isn't a lot new here as plot goes: madman (mad robot, same thing) is determined to kill everyone except for a few chosen; heroine is off to stop him. And plot twist (not really), heroine finds soul mate. The film is pretty much a one woman show as Ms. Lopez is on camera 100 per cent of the time. As she has to work in a confined space for much of the film, acting as such is how well Ms. Lopez can use her voice to create mood and sense of urgency. Basically a decent pop corn flic.",Atlas,2024,Western
IMDb,False,"For those wondering how Jennifer Lopez managed to get cast in the lead role for this film, a role she is completely wrong for...she produced it. Without giving one specific plot point away, it's only necessary to compare this to the Will Smith I-Robot film to know what it's about. In I-Robot, an imperfect movie, but a box office smash, there was a damaged protagonist who hated AI (robots) and allowed it to cloud his thinking and consume his life and career. When an existential threat of true AI dominance arises, threatening human extinction, the protagonist bonds with an AI cohort, and fends off the uprising and destroys the AI central threat. This movie really wanted to be that movie, except in space with a female lead. There is a real thing in Hollywood: you can steal a story if you change several key aesthetics. So, here we are. There are a lot of other problems. The most visible of which is Lopez. She's the kind of actress who some time ago encountered the nadir that many actors do: her status as a celebrity eclipsed her stature as an actress, and she began performing in a very packaged and self conscious way. When you can tell an actor is thinking about how they look in a film, that's not good. The other challenges? When a lead performer is as polarizing as Lopez there are many who will ""hate watch"" this, rubbing their hands together in anticipation of the imminent schadenfreude. And because the plot and dialogue is weak, they'll get their wish. It's further complicated that the director, Peyton (Andreas), is familiar enough with spectacle, but not masterful in putting together something that should be of epic scale. Add to those obstacles the glaringly apparent lack of originality in the script or character beats, and you have a patient that is Dead On Arrival. The script attempts to make the story of AI galactic domination relatable by focusing on Atlas's (Lopez) personal history with betrayal. Unfortunately it throws the entire weight of impending genocide out of orbit. It makes the trials of the protagonist feel small; and Lopez, not looking dirty enough or scarred enough, hits every mark we see coming from a mile away. Mark Strong, Simu Liu and other supporting cast members are saddled with similar story, plot and dialogue problems. What we get is another big splashy Netflix film that will be forgotten in a hurry; to be half-watched while doing chores or sitting on a plane. Bummer.",Atlas,2024,Western
IMDb,False,"I often leave the cinema if I'm not enjoying the film. It's supposed to be entertaining, right? So, I actually enjoyed this movie. It was an easy watch, I didn't feel patronised, or spend any time wondering what the hell was going on. I was entertained. The storyline was engaging, JLo is a pretty versatile actress, as long as the character is easy on the eye and uncomplicated. Tick, tick. I liked the repartee between Smith and Atlas. The graphics were fine, the fight scenes weren't overly in your face, there were no animals, so no animals were hurt, and the vegetation was interesting. And I think Mark Strong is quietly cool.",Atlas,2024,Western
IMDb,False,"That was one of the movies where I'm glad I wasn't sitting in the theater. Otherwise I would have mourned my money and left the theater before the last half hour, or maybe even earlier. I was able to fast-forward and wasn't surprised in the end because the ending was predictable, just like the whole movie. Doesn't anyone bother to write a coherent story anymore? A few action sequences and some CGI were still reasonably well done, but they don't make up for the bad story, the lousy dialog and the plot holes. In the beginning I still had hope that the movie would be reasonably good, but as the story progressed this hope also faded. A movie to forget...unfortunately. I give it 4 stars because the beginning was still reasonably entertaining.",Atlas,2024,Western
IMDb,False,"I'm not sure why there are so many sub-par ratings. This movie is a solid action adventure sci-fi with heart. Jennifer Lopez delivers a great performance that is underappreciated. There's so much available at the click of a button for the spoiled entertainment junkies these days that perhaps their expectations have gone rotten. I liked this movie, and it doesn't really matter if the basic story is one that has been told before. The execution was done well and the acting was solid. The special effects are also impressive, such that if this movie were released 20 or 30 years ago it might have been hailed as a masterpiece.",Atlas,2024,Western
IMDb,False,"I had fun watching it. It is not Aliens, but it is good enough for an evening having dinner. I like Jennifer Lopez on screen. I enjoyed her in Out of Sight and Shades of Blue. She got better with the years and strong but difficult characters seems to fit her. For me Atlas had some flavor of ""Outer Limits"". The dialogs between her and Smith are funny and that a strong AI comes to the conclusion that the problems humans have are not solvable because humans are the problem is not out of the thinkable ideas. Tricks are enjoyable and the action is believable. It is to mention that she is not a skinny superfighter who knocks out 10 grown up and trained men.",Atlas,2024,Western
IMDb,False,"I have no idea why some reviewers are panning Jennifer Lopez' acting. Her emoting and physical acting, reacting to the intricate cgi environments and an AI sidekick named Smith (nod to The Matrix) is nothing short of astounding. For a Netflix original.film, this is a lean, action packed, often funny and tongue in cheek throwback that will make you feel you've been reading a late 5O's pulp magazine. It revolves around an AI expert sent into space in a last ditch mission to stop a rogue AI from launching an apocalyptic attack against human kind (his idea of saving humanity from themselves). In the.end, a story about redemption and overcoming prejudice, Not bad at all.",Atlas,2024,Western
IMDb,False,"The premise of this movie is good. The writing is very elementary. It's a fun romp of a science fiction flick but it's super painful watch at the end of the day. Jennifer Lopez is a truly brutal actress! Nails on a chalkboard. The sound of bad brake pads and brake rotors on a neglected car. The sound of a jackhammer. All these things are better than enduring Jennifer Lopez and her terrible acting skills. I pity anyone who gives this ""movie"" a rating of two or more stars. Her husband Ben Affleck is a far superior actor. Don't believe me? Think I am crazy for taking the time out of my day to write such a horrid review? Watch this ""movie"" and see for yourself. The movie critics are 100% accurate here. She phoned it in.",Atlas,2024,Western
IMDb,False,"Greetings again from the darkness. My goal is to give every movie a fair shake, and to seek out the best elements even when a film disappoints. I don't recall a time when this goal has been more difficult to achieve than after watching this latest from director Brad Peyton (San Andreas, 2015) and co-writers Leo Sardarian (""StartUp""), Aron Eli Coleite (""Locke & Key""). Jennifer Lopez stars as Atlas Shepherd, a brilliant government analyst and expert on AI, especially on Harlan (Simu Liu, BARBIE), ominously deemed the world's first AI terrorist. We know Atlas is smart because she has a chess winning streak against the computer and she wears black frame eyeglasses. After an opening which features Earth in peril, we flash forward 28 years, where it's evolved into ""good AI"" versus ""evil AI"". Don't worry, Atlas is on the side of good, despite her constantly frazzled state (with perfect hair) and the personal (emotional) baggage she carries with her. After years of searching, Atlas discovers the location for Harlan, and General Boothe (Mark Strong, character actor extraordinaire) forms a team led by Colonel Elias Banks (Sterling K Brown, AMERICAN FICTION, 2023) to capture Harlan so his CPU can be studied. Of course, the mission doesn't go as planned and by the end, I was wondering which racked up the most points: explosions or Ms. Lopez's cringy acting moments. Terrible punchlines regarding a running coffee gag placed third in the competition. Since I admittedly search for positives in every movie, let's go with Simu Liu's unusual blue-eyed effect, the tight pants on Agent Atlas, and giant robotics that look like the one that went rogue in ROBOCOP (37 years ago). Apologies, but that's the best I can do for this one, other than to say we have an early Razzie frontrunner. On Netflix beginning May 24, 2024.",Atlas,2024,Western
IMDb,False,"Atlas is a cinematic venture that aims high and largely succeeds in delivering a visually striking and emotionally resonant experience. Set in a dystopian future where humanity's survival hinges on a delicate balance between technology and nature, the film crafts a world that is both hauntingly beautiful and starkly terrifying. The movie's strongest asset is its visual storytelling. The art direction and cinematography work in tandem to create a universe that feels lived-in and plausible, yet alien enough to capture the imagination. The landscapes, both urban and rural, are meticulously detailed, and the use of color and light effectively conveys the contrasting themes of hope and despair. The narrative, while occasionally dipping into familiar sci-fi tropes, is engaging and thought-provoking. It explores themes of identity, sacrifice, and the human condition with a deft touch, avoiding heavy-handedness. The plot twists are well-executed, keeping the audience on their toes without resorting to cheap gimmicks. Performances are uniformly strong, with each actor bringing depth and nuance to their roles. The protagonist's journey is compelling, marked by moments of vulnerability and strength that feel genuine and earned. The supporting cast also delivers, providing memorable performances that enhance the film's emotional core. The film's score deserves special mention. It underscores the action and drama without overpowering it, complementing the visual elements perfectly. The music enhances the narrative, adding layers of emotion and tension that elevate key scenes. However, Atlas is not without its flaws. The pacing, particularly in the second act, can feel uneven, with certain sequences dragging longer than necessary. Additionally, some of the secondary characters, while well-acted, lack the development needed to make their arcs fully satisfying. Despite these minor issues, Atlas stands out as a noteworthy entry in the science fiction genre. It balances spectacle with substance, offering a film that is as intellectually stimulating as it is visually captivating. For fans of thought-provoking cinema, Atlas is a journey worth taking.",Atlas,2024,Western
IMDb,False,"Now let's first set some realistic expectations. A Netflix movie with Jennifer Lopez (also producing) in a large robot-suit for two-thirds of the movie, and directed by the same guy who made Journey 2 and Cats & Dogs 2. Red flags all round, right? Well count me surprised, because this was actually a perfectly watchable and undemanding action sci-fi, which despite borrowing from much better films of the genre, still managed to provide a decent 2 hours worth of escapism. Being a huge fan of sci-fi, and being particularly fond of some of the films this one borrowed / ripped-off, including Edge of Tomorrow, and Aliens, this still delivered with some very entertaining robot-suit mayhem. Particularly impressive, was the sky-crash scene reminiscent of the beach landing from the aforementioned Edge of Tomorrow, certainly helped by the $100m worth of CG spent on the movie, and a very fun Atmos mix to boot. My only real disappointment coming away was that they had two great actors with Mark Strong and Sterling K. Brown, and yet they were criminally underused, especially the former. Still, the film remained an entertaining little romp, so try not to be too put off by the dismal reviews, and give it a try!",Atlas,2024,Western
RottenTomatoes,False,I could not watch it.  Jennifer's acting was so annoying I just had to turn it off.,Atlas,2024,Western
RottenTomatoes,False,a ridiculous crazy bullshit,Atlas,2024,Western
RottenTomatoes,False,"Special effects re a1 very good,Jennifer Lopez,, seriously,,can't act,detracts from movie,actually makes something that could have been good,stink",Atlas,2024,Western
RottenTomatoes,False,"Aquí podemos ver que la reputación de un actor o actriz. Si afecta al film, porque la película es muy buena y no le tenía fe, por ser Jennifer la actriz principa. 
Sin embargo, me gustó, la disfruté y me conmovió. 
Efectos especiales bastante buenos una trama interesante, e incluso hasta Jennifer si hizo bien su trabajo, independientemente del tipo de persona que sea.",Atlas,2024,Western
RottenTomatoes,False,"Regardless of Jennifer Lopez’s performance, Atlas proved to be an entertaining ride for the whole family. The visual effects and action sequences were engaging enough to hold our attention - and that, to us, is what truly matters. Critics may dismiss it, but in my experience, they often miss the simple joy of a film that succeeds at being enjoyable entertainment. We’d watch it again!",Atlas,2024,Western
RottenTomatoes,False,"Naturally, this type of film is open to negativity from critics over analysing and needing films to be genius level in order to enjoy, but I found it to be an easy to watch film, with an interesting story. 
J'Lo, likewise, is the kind of actress that will be judged harshly for being J'Lo, but shw out does herself with an emotional performance. She was believable and creates a relatable character who is dislikable at first, but you sympathise with as you learn more abour her (ironic considering the plot does the same). 

Judged for what it is, I enjoyed this film more than I thought and would watch a sequel. Definitely worth watching.",Atlas,2024,Western
RottenTomatoes,False,All I got to say is if you have watched this movie you will know that chat gpt wrote it and wants to take over the world.,Atlas,2024,Western
RottenTomatoes,False,"This had some great potential and I had high hopes. I just don't understand why Jennifer Lopez agreed to be in this. It felt like a distraction. It started off good, but gradually got worse and worse until by the end I felt like groaning over lines that are supposed to be serious. (coffee anyone?) Just...nope.",Atlas,2024,Western
RottenTomatoes,False,average straight to streaming still has some feel good and heartfelt moments in there. this movie is also unintentionally very funny!,Atlas,2024,Western
RottenTomatoes,False,"Jennifer Lopez absolutely ruins anything she's in. She's a terrible actress, always comes across as  unlikable and unbelievable in every roll. Every time she's on screen, it breaks your suspension of disbelief and reminds you that you're watching a movie and not a very good one.",Atlas,2024,Western
RottenTomatoes,False,"Maybe I'm one of the few people that liked it.But I thought it was actually a very good movie.It kind of reminded me of the game titanfall. Jennifer Lopez was wooden in some parts, but she was able to have some really good scenes where she expressed emotional pain.And you could see it on her character's face and I thought it was actually quite good. Is there the trope of overcoming your trauma and trying to trust an AI kind of been done before sure.It has but it's still a fun movie and I don't think we should discount that just because it's been done before.",Atlas,2024,Western
RottenTomatoes,False,"Acting sucked, interaction from JL and smith was moronic writing…you could use all the times JL screamed or was in pain as she was falling over and over as a hardcore porno sound track.",Atlas,2024,Western
RottenTomatoes,False,"""Jennifer Lopez admirable does her best.."" really well her best is literally the worst acting I've ever seen. I resisted watching this for a long time because when. I saw her as the lead I knew it would be terrible. Was I wrong NO she exceeded all my expectations at being unable to act.",Atlas,2024,Western
RottenTomatoes,False,"It's terrible. The story is terrible, the acting is terrible. Don't waste your time watching this movie.",Atlas,2024,Western
RottenTomatoes,False,"I thought it was fun and visually appealing! Yes, unoriginal and a couple lines of dialogue earn an eye roll, but a good choice for movie night. Keeps you entertained, and the dynamic between Atlas and Smith was super charming.",Atlas,2024,Western
RottenTomatoes,False,As corny as it was I was very entertained and it made me like jennifer lopez more! She was actually really good. I wonder why she didn't choose acting full time.,Atlas,2024,Western
RottenTomatoes,False,"Better than Expected
I have certainly seen far, far worse.  This is a solid 8 of 10 in my book.  There was a decent amount of foundation to the story, great special effects though CGI, lots of action, and pretty thoughtful character development. The plot is more plausible than many other sci-fi films out there.  Good enough to say something positive.

Tough Crowd
It seems people just want to make sensationally cruel or damaging evaluations of Lopez' performance to get attention.  Its the Bandwagon Armchair Critics that seem to skew the film's evaluation towards criticism rather than the rating it truly deserves. Fact is if this came out when Star Wars did, it would have been a blockbuster.",Atlas,2024,Western
RottenTomatoes,False,"Excellent movie
Sci Fi always gets low ratings 
Jennifer did an amazing job",Atlas,2024,Western
RottenTomatoes,False,One of the worst movies I've ever seen.,Atlas,2024,Western
RottenTomatoes,False,It's not a documentary so most of it can be forgiven.  I had a great two hours watching it.,Atlas,2024,Western
Letterboxd,False,"“You have five minutes of oxygen left”, but she’s still breathing after ten minutes. I’m embarrassed to say a very good friend of mine gave this five stars. It’s like a ripoff of every good movie ever, but it somehow managed to be one of the worst sci-fi movies I have ever seen. Damn clankers.",Atlas,2024,Western
Letterboxd,False,Miss girl.. what’s with the hair. It’s the future now I expect more 😬,Atlas,2024,Western
Letterboxd,False,Me: Who is that knockoff Mark Strong they got to play the general? Me on IMDb: oh shit that’s Mark Strong???,Atlas,2024,Western
Letterboxd,False,I'll forever be a big fun of movie like this because I love the Smith.,Atlas,2024,Western
Letterboxd,False,falls short in several areas,Atlas,2024,Western
Letterboxd,False,"There were some funny scenes, other than that there is nothing special",Atlas,2024,Western
Letterboxd,False,"Krass, wie viele Explosionen und CGI benötigt werden für 2 Std. Langeweile.",Atlas,2024,Western
Letterboxd,False,Can’t believe i cried over this wtf,Atlas,2024,Western
Letterboxd,False,i watched enough of this to count it,Atlas,2024,Western
Letterboxd,False,"Letterboxd is an independent service created by a small team, and we rely mostly on the support of our members to maintain our site and apps. Please consider upgrading to a Pro account —for less than a couple bucks a month, you’ll get cool additional features like all-time and annual stats pages ( example ), the ability to select (and filter by) your favorite streaming services, and no ads!",Atlas,2024,Western
Letterboxd,False,That moment when a robot has more personality than JLO,Atlas,2024,Western
Letterboxd,False,"Ça ne casse ni des briques, ni 3 pattes à un canard. Assez brouillon de A à Z, on se perd dans trop de récits secondaires inutiles, perdu dans le récit, dans l'univers, on ne s'y retrouve pas. On ne ressent aucun impact, pas de sincérité, assez forcé pour ne pas ressentir l'implication nécessaire pour comprendre des émotions. Certains robots et IA ont l'air plus expressifs que des acteurs...",Atlas,2024,Western
Letterboxd,False,🗣️MANOOO ME QUEDE DOLMIO,Atlas,2024,Western
Letterboxd,False,"I can't say anything bad about the cgi or the looks, that was pretty much perfect! But I kinda felt like I knew how it was gonna end because usually all action movies end similar, I also wasn't a big fan of the main character, I did like the robot a lot though haha. All and all I had fun watching. 6.6/10",Atlas,2024,Western
Letterboxd,False,This isn’t a real movie though right?,Atlas,2024,Western
Letterboxd,False,Es más divertido chatear con chatgpt,Atlas,2024,Western
Letterboxd,False,Most of the time it’s surface deep with nothing new to say. Plot holes a mile wide.  Some dialogue was fun (cake?) but mostly <yawn>,Atlas,2024,Western
Letterboxd,False,"I watched this on Netflix and boom I'm so in loveeee 😍😍 benerrr benerrr bikin tegang siii and akuu suka wow samaa kecanggihan robot di masa depan, cocok bangettt buat aku yang mager wkwkwk, dari segi alur, jalan cerita, sampai cinematography nyaaa bagus bangett dehh (my opinion) recommend buat di tonton",Atlas,2024,Western
Letterboxd,False,This movie took me back to the mindless action I used to eat up as a teenager. Actually fun. Terminator lite.,Atlas,2024,Western
Letterboxd,False,The ideas were there but the execution was awful,Atlas,2024,Western
Letterboxd,False,adriano sua mensagem não funcionou eu ainda vou usar IA nas suas aulas assistir isso num auditório c uns imbecis batendo palma a cada momento e gritando CINEMA pra tudo foi realmente uma experiência,Atlas,2024,Western
Letterboxd,False,"it's very cliché but something that could really happen in a future present. plus: Lana Parrilla is always a masterpiece, 3 stars for my girl ♡",Atlas,2024,Western
Letterboxd,False,Predictable ending.  Wrong actress to play the lead.,Atlas,2024,Western
Letterboxd,False,jlo falling in love with chatgpt,Atlas,2024,Western
Letterboxd,False,"Jlo should REALLY stick to singing, almost couldnt finish this one",Atlas,2024,Western
Letterboxd,False,"I really like the topic of ai, scifi overall. But the story and acting is lacking. I feel like my fever dream sometimes has a better story than this. The visual is satisfying, even though sometimes has inconsistency issues.",Atlas,2024,Western
Letterboxd,False,Preferia ter arrancado meus olhos,Atlas,2024,Western
Letterboxd,False,j.lo carried the weight of this chatgpt written movie like atlas bro,Atlas,2024,Western
Letterboxd,False,"Mad that I was tricked into watching a JLo movie, and trust it was awful, but I really came around and am hopeful for a Wanda and Vision future for her",Atlas,2024,Western
Letterboxd,False,Personne ne semble faire le lien avec (l’excellent) Titanfall 2 et ça en dit long sur la (très mauvaise) qualité des humains sur cette application,Atlas,2024,Western
Letterboxd,False,The reason i am giving only giving one star is Because of Simu Liu,Atlas,2024,Western
Letterboxd,False,Stand by for Titan Fall,Atlas,2024,Western
Letterboxd,False,AI slop. Absolutely horrendous. Everyone involved should be ashamed.,Atlas,2024,Western
Letterboxd,False,Protocol Three: Protect the Pilot Surprisingly good! I didn’t know Jlo was chill like that,Atlas,2024,Western
Letterboxd,False,foi cinema quando a atlas finalmente falou pro smith das coisas que ela gostava e ele fez aquele cubinho estranho com gosto de café e eu nao fazia ideia que a jennifer lopez era atriz,Atlas,2024,Western
Letterboxd,False,What can I say it's a Netflix movie 🥲 horrible acting btw.,Atlas,2024,Western
Letterboxd,False,not my type of movie...,Atlas,2024,Western
Letterboxd,False,pois eh tropa inteligencia artificial ta ai ne,Atlas,2024,Western
Letterboxd,False,"Bem mid, mas ver com os amigos foi resenha .",Atlas,2024,Western
Letterboxd,False,"Não entendi porque escolheram esse visual descabelado para a Atlas já que no começo do filme o Casca falou que ela era vaidosa... mas ok! Conexão entre robô e maquina e tals não sei o que lá, Simu Liu de olho azul, fixação por xadrez e café, mommy issues.... atá, entendi! Queriam transformar a nossa JLo na filha do L Lawliet e quase conseguiram. Ela sozinha destruiu um exercito de robôs apenas com a força da amizade com o Smith. #SlayQueen",Atlas,2024,Western
Letterboxd,False,"jesus que filme ruim. a premissa dele até que é boa, mas o desenrolar da história é péssima, um sonífero puro.",Atlas,2024,Western
Letterboxd,False,boy stop crying over ai and go home,Atlas,2024,Western
Letterboxd,False,no confieis en la marca de Netflix es una mamá señal y este s el ejemplo perfecto,Atlas,2024,Western
Letterboxd,False,"Al principio es media aburridita, pero conforme va avanzando se vuelve más entretenida.Me gusto mucho el final y a su vez la calidad de imagen, movimiento y sonido.Me hizo un breve recuerdo a la de avatar.",Atlas,2024,Western
Letterboxd,False,i know everybody hated this but I thought it was fun and fit and sassy ‼️,Atlas,2024,Western
Letterboxd,False,amazing how bad it looks,Atlas,2024,Western
Letterboxd,False,This is how my teachers must feel reading my 99% chat gpt essay,Atlas,2024,Western
Letterboxd,False,my dad keeps playing weird films,Atlas,2024,Western
Letterboxd,False,This is how we will end up if we continue to fool around with AI.,Atlas,2024,Western
Letterboxd,False,the only thing i liked was how it reminded me of marvel movies,Atlas,2024,Western
Letterboxd,False,"no tengo palabras para describir lo mala que es, TAN MALA que a los 15 minutos de película me ví un tutorial de plomería (ese sí merece cinco estrellas)",Atlas,2024,Western
Letterboxd,False,"The most Futurist, Pro-AI film I’ve ever seen",Atlas,2024,Western
Letterboxd,False,Close those eyes Harlan we see em,Atlas,2024,Western
Letterboxd,False,Neon Genesis JLOtion. WATCH. PROCESS. FORGET. DELETE.,Atlas,2024,Western
Letterboxd,False,"In a bleak-sounding future, an A.I. soldier has determined that the only way to end war is to end humanity(IMDb) Serviceable science-fiction thriller. ""When we first met, you asked me if I like pie or cake. I don't care, I like both. And it's not that I hate AI, Smith. The truth is... I don't actually like anybody. People always disappoint. But not you. I like you."" Director Brad Peyton Writers Leo Sardarian, Aron Eli Coleite Stars Jennifer Lopez, Simu Liu, Sterling K. Brown",Atlas,2024,Western
Letterboxd,False,Worst shit I’ve had to watch,Atlas,2024,Western
Letterboxd,False,"The robot was funny, J Lo was ok. The plot was nonsensical. So that makes it a decent watch I guess? Meh. 2.5/5 49%",Atlas,2024,Western
Letterboxd,False,cant believe ai can hit me like a sword,Atlas,2024,Western
Letterboxd,False,"It was good. Seems like there was some inspiration from both Titanfall and Mass Effect, which was really neat. Now all i need to see is a space survival horror movie in the form of something like Dead Space.",Atlas,2024,Western
Letterboxd,False,FILME DE ROBO GIGANTE AAAAA pior q eu curti achei legal,Atlas,2024,Western
Letterboxd,False,do you guys think tung tung tung sahur is canon in this movie?,Atlas,2024,Western
Letterboxd,False,A decent sci-fi movie,Atlas,2024,Western
Letterboxd,False,1/2 bc voice actor of Smith sounds so good,Atlas,2024,Western
Letterboxd,False,Random Film Netflix/20,Atlas,2024,Western
Letterboxd,False,"top filmes mais genéricos e previsíveis que eu já vi… dormi em algum momento e não sinto que perdi nada. dá pra passar o tempo até, mas não deixa de ser bem ruim",Atlas,2024,Western
Letterboxd,False,"1 star for the hard work of the CGI team and the actors. The storyline was mid and JeLo's acting wasn't that great. I just put it on in the background while ironing my clothes. Also, I'm not falling for the neuro-link ai propaganda! You're NOT getting me El*n M*sk!",Atlas,2024,Western
Letterboxd,False,"It's not an absolute spectacle – not worth 100 million – completely over-marketed – but then, many films are. At least I was quite entertained by action stuff and didnt fall asleep for two hours on a Sunday afternoon.",Atlas,2024,Western
Letterboxd,False,It was ok. Didn't feel original or that it added anything over similar films. But I was entertained,Atlas,2024,Western
Letterboxd,False,A movie about me and my best friend ChatGPT,Atlas,2024,Western
Letterboxd,False,Extremely predictable,Atlas,2024,Western
Letterboxd,False,"[ONCE] A truly 'what-the-fuck' type of movie - and I don't mean it in a good way. More like, what the fuck were they thinking when they made this flick! The producer showed a gross lack of judgement and the screen writer(s) shat the bed, and J-Lo got soiled in the process.",Atlas,2024,Western
Letterboxd,False,best movie ever created 🙏🙏🙏🙏🙏,Atlas,2024,Western
Letterboxd,False,Reminded me why I don’t like sci-fi… so boring,Atlas,2024,Western
Letterboxd,False,Emotional coffee lollipop and QR codes on dogtags. Trust good AI not bad AI as a message. JLo flopping around like a muppet. What more could you ask for?,Atlas,2024,Western
Letterboxd,False,"Smith a carry le film, il est trop fort trop gentil trop drôle, smith on t’aime ça faisait longtemps que j’avais pas regardé de film, je pensai même que celui là n’allait pas me plaire et pourtant agréablement surprise!! on peut vite deviner le secret d’Atlas et son attachement à smith mais cela n’en reste pas moins touchant pour autant. Ça fait quand même réfléchir sur les IA et j’ai lâché ma petite larme d’où la note :)",Atlas,2024,Western
Letterboxd,False,"A solid sci-fi drama that smartly weaves AI concepts with human emotions. The visuals are spectacular, with VFX delivering a real punch. It also raises a thought-provoking question about the challenges we might face as AI advances. Overall, an excellent watch !",Atlas,2024,Western
Letterboxd,False,Recuerdo que cogí cule rabia con mi mamá por haber elegido esa vaina. Ombe a la película le falta como 500 gramos de seriedol max,Atlas,2024,Western
Letterboxd,False,mid mid mid xcept for shang chiiii,Atlas,2024,Western
Letterboxd,False,Jennifer Lopez in a Sci fi cartoon,Atlas,2024,Western
Letterboxd,False,Titanfall 3 looking great. 👍🏻,Atlas,2024,Western
Letterboxd,False,그나마 건진건 메카닉 디자인과 약간의 액션신,Atlas,2024,Western
Letterboxd,False,"O personagem mais legal do filme é um IA. Não é horrível, mas é um pouco sem graça, é bem sessão da tarde",Atlas,2024,Western
